Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2020.0,5.0,14.0,1.6,1.6,1.6,1.6,,,,,
Upper Peirce Reservoir,2020.0,5.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,16.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,5.0,17.0,63.2,31.2,49.8,56.6,,,,,
Upper Peirce Reservoir,2020.0,5.0,18.0,0.4,1.8,4.2,6.6,,,,,
Upper Peirce Reservoir,2020.0,5.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,20.0,10.4,10.2,10.2,10.2,,,,,
Upper Peirce Reservoir,2020.0,5.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,22.0,18.2,16.0,17.4,18.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,23.0,4.0,3.0,3.8,3.8,,,,,
Upper Peirce Reservoir,2020.0,5.0,24.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,26.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2020.0,5.0,27.0,2.6,0.6,1.2,1.6,,,,,
Upper Peirce Reservoir,2020.0,5.0,28.0,19.8,13.6,16.6,19.2,,,,,
Upper Peirce Reservoir,2020.0,5.0,29.0,4.6,3.2,4.4,4.6,,,,,
Upper Peirce Reservoir,2020.0,5.0,30.0,1.0,1.0,1.0,1.0,,,,,
Upper Peirce Reservoir,2020.0,5.0,31.0,9.0,9.0,9.0,9.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,1.0,8.6,5.6,,,,,,,
Upper Peirce Reservoir,2020.0,6.0,2.0,0.2,0.2,,,,,,,
Upper Peirce Reservoir,2020.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,4.0,5.6,3.4,3.8,3.8,,,,,
Upper Peirce Reservoir,2020.0,6.0,5.0,3.4,,,,,,,,
Upper Peirce Reservoir,2020.0,6.0,6.0,3.6,,,,,,,,
Upper Peirce Reservoir,2020.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,8.0,6.0,6.0,6.0,6.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,10.0,14.8,14.6,14.6,14.8,,,,,
Upper Peirce Reservoir,2020.0,6.0,11.0,4.8,4.6,4.8,4.8,,,,,
Upper Peirce Reservoir,2020.0,6.0,12.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2020.0,6.0,13.0,17.0,8.2,9.6,10.2,,,,,
Upper Peirce Reservoir,2020.0,6.0,14.0,21.4,15.0,21.2,21.2,,,,,
Upper Peirce Reservoir,2020.0,6.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,16.0,1.4,1.0,1.4,1.4,,,,,
Upper Peirce Reservoir,2020.0,6.0,17.0,19.8,4.6,8.8,14.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,18.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,6.0,19.0,3.0,1.0,1.8,2.6,,,,,
Upper Peirce Reservoir,2020.0,6.0,20.0,21.8,10.2,12.8,14.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,21.0,18.0,7.8,14.2,16.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,22.0,8.2,7.4,7.4,7.4,,,,,
Upper Peirce Reservoir,2020.0,6.0,23.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,6.0,24.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,6.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,26.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,27.0,1.8,1.8,1.8,1.8,,,,,
Upper Peirce Reservoir,2020.0,6.0,28.0,2.0,1.6,2.0,2.0,,,,,
Upper Peirce Reservoir,2020.0,6.0,29.0,2.6,2.4,2.4,2.4,,,,,
Upper Peirce Reservoir,2020.0,6.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,1.0,4.0,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,4.0,27.6,23.2,27.0,27.6,,,,,
Upper Peirce Reservoir,2020.0,7.0,5.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,7.0,6.0,29.0,17.8,28.4,28.6,,,,,
Upper Peirce Reservoir,2020.0,7.0,7.0,0.2,0.2,9.2,28.6,,,,,
Upper Peirce Reservoir,2020.0,7.0,8.0,2.2,1.6,2.0,2.2,,,,,
Upper Peirce Reservoir,2020.0,7.0,9.0,7.0,2.8,3.0,3.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,11.0,0.4,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,7.0,12.0,8.6,5.8,6.2,6.2,,,,,
Upper Peirce Reservoir,2020.0,7.0,13.0,29.2,15.2,25.0,27.6,,,,,
Upper Peirce Reservoir,2020.0,7.0,14.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,7.0,15.0,1.0,0.4,0.4,0.6,,,,,
Upper Peirce Reservoir,2020.0,7.0,16.0,7.0,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,7.0,22.0,21.6,10.4,15.6,20.6,,,,,
Upper Peirce Reservoir,2020.0,7.0,23.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,24.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,25.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,26.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,27.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,28.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,29.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,30.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,7.0,31.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,1.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,2.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,3.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,4.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,5.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,6.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,7.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,8.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,9.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,10.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,11.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,12.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,13.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,14.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,15.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,16.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,17.0,,,,,,,,,
Upper Peirce Reservoir,2020.0,8.0,18.0,7.4,7.0,7.0,7.2,,,,,
Upper Peirce Reservoir,2020.0,8.0,19.0,0.8,0.6,0.6,0.6,,,,,
Upper Peirce Reservoir,2020.0,8.0,20.0,0.2,0.2,0.2,0.4,,,,,
Upper Peirce Reservoir,2020.0,8.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,8.0,22.0,11.8,10.2,11.2,11.6,,,,,
Upper Peirce Reservoir,2020.0,8.0,23.0,11.2,3.0,5.8,9.8,,,,,
Upper Peirce Reservoir,2020.0,8.0,24.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,8.0,25.0,0.6,0.6,0.6,0.6,,,,,
Upper Peirce Reservoir,2020.0,8.0,26.0,5.0,5.0,5.0,5.0,,,,,
Upper Peirce Reservoir,2020.0,8.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,8.0,28.0,3.4,3.0,3.4,3.4,,,,,
Upper Peirce Reservoir,2020.0,8.0,29.0,2.6,1.2,1.8,2.4,,,,,
Upper Peirce Reservoir,2020.0,8.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,8.0,31.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,2.0,1.6,1.2,1.4,1.4,,,,,
Upper Peirce Reservoir,2020.0,9.0,3.0,7.4,5.6,5.8,6.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,4.0,1.2,1.0,1.0,1.2,,,,,
Upper Peirce Reservoir,2020.0,9.0,5.0,26.6,11.4,14.4,16.8,,,,,
Upper Peirce Reservoir,2020.0,9.0,6.0,6.6,4.2,5.6,6.4,,,,,
Upper Peirce Reservoir,2020.0,9.0,7.0,2.6,2.4,2.6,2.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,10.0,7.2,5.0,6.8,7.2,,,,,
Upper Peirce Reservoir,2020.0,9.0,11.0,22.6,17.0,21.4,21.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,12.0,25.4,11.2,11.2,13.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,13.0,23.6,11.0,16.2,19.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,14.0,10.8,9.0,9.6,10.4,,,,,
Upper Peirce Reservoir,2020.0,9.0,15.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,9.0,16.0,10.6,4.4,6.8,9.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,19.0,18.4,8.0,13.2,14.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,20.0,0.6,0.4,0.6,0.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,21.0,3.2,1.0,1.0,1.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,22.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,9.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,24.0,4.0,2.8,3.8,4.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,25.0,43.8,19.6,29.8,43.8,,,,,
Upper Peirce Reservoir,2020.0,9.0,26.0,54.0,12.4,24.4,48.4,,,,,
Upper Peirce Reservoir,2020.0,9.0,27.0,7.2,5.6,8.0,10.6,,,,,
Upper Peirce Reservoir,2020.0,9.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,9.0,29.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,9.0,30.0,11.0,7.6,7.6,7.6,,,,,
Upper Peirce Reservoir,2020.0,10.0,1.0,6.0,2.4,3.2,3.2,,,,,
Upper Peirce Reservoir,2020.0,10.0,2.0,5.4,5.0,5.4,5.4,,,,,
Upper Peirce Reservoir,2020.0,10.0,3.0,14.2,11.2,16.4,18.8,,,,,
Upper Peirce Reservoir,2020.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,7.0,3.0,1.4,2.0,2.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,8.0,8.2,5.2,5.8,7.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,10.0,3.4,2.8,3.4,3.4,,,,,
Upper Peirce Reservoir,2020.0,10.0,11.0,6.6,4.6,4.6,4.6,,,,,
Upper Peirce Reservoir,2020.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,14.0,4.2,1.6,1.8,2.6,,,,,
Upper Peirce Reservoir,2020.0,10.0,15.0,17.2,16.8,16.8,17.2,,,,,
Upper Peirce Reservoir,2020.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,18.0,1.6,1.6,1.6,1.6,,,,,
Upper Peirce Reservoir,2020.0,10.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,20.0,5.2,3.6,3.6,3.6,,,,,
Upper Peirce Reservoir,2020.0,10.0,21.0,2.8,2.2,2.4,2.8,,,,,
Upper Peirce Reservoir,2020.0,10.0,22.0,11.4,3.6,6.0,8.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,24.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,25.0,7.8,4.8,6.2,6.8,,,,,
Upper Peirce Reservoir,2020.0,10.0,26.0,5.8,3.4,3.4,5.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,28.0,17.6,11.6,17.2,17.6,,,,,
Upper Peirce Reservoir,2020.0,10.0,29.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,10.0,31.0,19.8,14.2,16.6,16.6,,,,,
Upper Peirce Reservoir,2020.0,11.0,1.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2020.0,11.0,2.0,28.0,26.6,27.8,27.8,,,,,
Upper Peirce Reservoir,2020.0,11.0,3.0,3.4,3.2,3.2,3.4,,,,,
Upper Peirce Reservoir,2020.0,11.0,4.0,24.4,9.6,13.8,17.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,7.0,42.2,20.2,23.6,24.8,,,,,
Upper Peirce Reservoir,2020.0,11.0,8.0,16.6,14.4,15.0,16.4,,,,,
Upper Peirce Reservoir,2020.0,11.0,9.0,4.2,4.2,4.2,4.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,10.0,17.0,12.4,12.6,12.6,,,,,
Upper Peirce Reservoir,2020.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,14.0,8.6,7.6,8.4,8.6,,,,,
Upper Peirce Reservoir,2020.0,11.0,15.0,47.8,30.6,38.0,39.8,,,,,
Upper Peirce Reservoir,2020.0,11.0,16.0,8.2,2.8,4.6,6.6,,,,,
Upper Peirce Reservoir,2020.0,11.0,17.0,18.2,15.4,18.0,18.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,19.0,13.2,6.6,11.2,12.6,,,,,
Upper Peirce Reservoir,2020.0,11.0,20.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,21.0,17.6,7.6,9.4,13.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,22.0,55.8,38.4,46.4,50.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,23.0,16.2,13.2,13.2,15.4,,,,,
Upper Peirce Reservoir,2020.0,11.0,24.0,0.4,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,11.0,26.0,1.8,0.6,1.0,1.6,,,,,
Upper Peirce Reservoir,2020.0,11.0,27.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,28.0,5.8,5.0,5.0,5.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,29.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,11.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,2.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,3.0,43.4,29.0,41.8,43.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,4.0,9.0,7.0,8.4,9.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,5.0,3.6,1.6,1.6,2.8,,,,,
Upper Peirce Reservoir,2020.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,7.0,0.6,0.6,0.6,0.6,,,,,
Upper Peirce Reservoir,2020.0,12.0,8.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2020.0,12.0,9.0,8.8,8.2,8.4,8.4,,,,,
Upper Peirce Reservoir,2020.0,12.0,10.0,1.0,0.6,0.6,0.8,,,,,
Upper Peirce Reservoir,2020.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,12.0,28.2,19.2,22.0,23.4,,,,,
Upper Peirce Reservoir,2020.0,12.0,13.0,1.2,0.4,0.6,0.6,,,,,
Upper Peirce Reservoir,2020.0,12.0,14.0,40.0,23.0,31.6,33.6,,,,,
Upper Peirce Reservoir,2020.0,12.0,15.0,6.0,4.8,5.4,5.6,,,,,
Upper Peirce Reservoir,2020.0,12.0,16.0,12.8,8.8,8.8,9.2,,,,,
Upper Peirce Reservoir,2020.0,12.0,17.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2020.0,12.0,18.0,8.4,3.8,3.8,4.4,,,,,
Upper Peirce Reservoir,2020.0,12.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,20.0,1.4,0.8,0.8,0.8,,,,,
Upper Peirce Reservoir,2020.0,12.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,22.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2020.0,12.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,24.0,34.8,34.0,34.8,34.8,,,,,
Upper Peirce Reservoir,2020.0,12.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,26.0,29.2,15.6,21.4,25.2,,,,,
Upper Peirce Reservoir,2020.0,12.0,27.0,37.8,24.6,35.4,37.6,,,,,
Upper Peirce Reservoir,2020.0,12.0,28.0,2.6,2.4,2.4,2.4,,,,,
Upper Peirce Reservoir,2020.0,12.0,29.0,21.8,20.2,21.8,21.8,,,,,
Upper Peirce Reservoir,2020.0,12.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2020.0,12.0,31.0,2.6,1.6,1.8,1.8,,,,,
Upper Peirce Reservoir,2021.0,1.0,1.0,85.2,14.4,26.6,40.2,,,,,
Upper Peirce Reservoir,2021.0,1.0,2.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,1.0,3.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,1.0,4.0,0.2,,,,,,,,
Upper Peirce Reservoir,2021.0,1.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,7.0,2.4,1.2,1.4,1.4,,,,,
Upper Peirce Reservoir,2021.0,1.0,8.0,6.6,3.4,3.4,3.4,,,,,
Upper Peirce Reservoir,2021.0,1.0,9.0,23.0,10.8,13.6,15.2,,,,,
Upper Peirce Reservoir,2021.0,1.0,10.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,1.0,11.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,1.0,12.0,18.6,9.6,11.0,11.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,13.0,2.4,1.2,1.2,1.8,,,,,
Upper Peirce Reservoir,2021.0,1.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,21.0,31.0,25.8,27.0,27.2,,,,,
Upper Peirce Reservoir,2021.0,1.0,22.0,31.4,28.8,30.8,31.2,,,,,
Upper Peirce Reservoir,2021.0,1.0,23.0,49.8,41.4,48.8,49.6,,,,,
Upper Peirce Reservoir,2021.0,1.0,24.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,25.0,0.6,0.4,0.6,0.6,,,,,
Upper Peirce Reservoir,2021.0,1.0,26.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,27.0,1.4,0.8,0.8,1.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,28.0,3.8,1.6,2.2,3.2,,,,,
Upper Peirce Reservoir,2021.0,1.0,29.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,1.0,31.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,4.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,7.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,8.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,9.0,9.0,6.0,6.2,9.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,10.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,2.0,11.0,7.8,7.4,7.8,7.8,,,,,
Upper Peirce Reservoir,2021.0,2.0,12.0,5.0,2.2,2.2,3.8,,,,,
Upper Peirce Reservoir,2021.0,2.0,13.0,2.0,1.6,1.6,1.8,,,,,
Upper Peirce Reservoir,2021.0,2.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,22.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,24.0,5.4,5.4,5.4,5.4,,,,,
Upper Peirce Reservoir,2021.0,2.0,25.0,3.0,2.2,2.6,3.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,26.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,2.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,2.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,4.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,6.0,16.2,15.6,16.2,16.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,7.0,71.8,55.4,60.6,65.8,,,,,
Upper Peirce Reservoir,2021.0,3.0,8.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,10.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,12.0,9.6,4.0,5.6,5.6,,,,,
Upper Peirce Reservoir,2021.0,3.0,13.0,16.8,8.6,13.2,14.8,,,,,
